pickup_datetime,dropoff_datetime,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng,trip_distance,passenger_count,hour,day_of_week,is_rush_hour,trip_duration_min,speed_kmh,congestion_index
2026-09-02 02:14:00,2026-09-02 02:20:21,30.85539,75.823875,30.895554,75.828219,4.74,1,2,2,0,6.35,44.787401574803155,1.0
2026-09-02 05:52:00,2026-09-02 05:55:58,30.936378,75.831498,30.947063,75.826993,2.7,4,5,2,0,3.966666666666667,40.840336134453786,1.0
2026-09-01 20:56:00,2026-09-01 21:01:05,30.907954,75.833254,30.8947,75.866656,3.8,1,20,1,0,5.083333333333333,44.852459016393446,1.0
2026-09-02 05:27:00,2026-09-02 05:30:48,30.93026,75.89809,30.94537,75.903314,2.63,1,5,2,0,3.8,41.526315789473685,1.0
2026-09-01 09:54:00,2026-09-01 10:04:48,30.89869,75.879133,30.875734,75.871362,3.72,1,9,1,1,10.8,20.666666666666664,1.4833333333333334
2026-09-01 11:29:00,2026-09-01 11:40:46,30.90089,75.80851,30.851904,75.843003,7.76,1,11,1,0,11.766666666666667,39.56940509915014,1.0107648725212466
2026-09-01 06:42:00,2026-09-01 06:56:53,30.883167,75.892104,30.923886,75.81684,9.23,1,6,1,0,14.883333333333333,37.20940649496081,1.0697648376259798
2026-09-01 07:04:00,2026-09-01 07:15:57,30.86285,75.836188,30.890784,75.899253,8.25,1,7,1,0,11.95,41.42259414225941,1.0
2026-09-01 14:34:00,2026-09-01 14:44:09,30.890246,75.882726,30.942843,75.902393,7.08,1,14,1,0,10.15,41.85221674876848,1.0
2026-09-02 04:02:00,2026-09-02 04:05:45,30.907407,75.843158,30.916663,75.83134,1.97,1,4,2,0,3.75,31.52,1.212
2026-09-01 12:46:00,2026-09-01 12:51:05,30.873085,75.811193,30.854602,75.824822,3.75,1,12,1,0,5.083333333333333,44.26229508196722,1.0
2026-09-01 14:28:00,2026-09-01 14:31:26,30.894661,75.865309,30.90267,75.883178,2.49,3,14,1,0,3.433333333333333,43.514563106796125,1.0
2026-09-01 10:54:00,2026-09-01 11:00:19,30.940256,75.849245,30.929037,75.854934,2.2,1,10,1,1,6.316666666666666,20.897097625329817,1.4775725593667546
2026-09-02 04:34:00,2026-09-02 04:46:34,30.884156,75.892803,30.871708,75.814416,7.88,1,4,2,0,12.566666666666666,37.62334217506631,1.0594164456233421
2026-09-01 21:42:00,2026-09-01 21:54:25,30.932088,75.890883,30.884219,75.876662,6.69,2,21,1,0,12.416666666666666,32.327516778523496,1.1918120805369126
2026-09-02 00:22:00,2026-09-02 00:28:02,30.904909,75.835547,30.893523,75.811057,3.02,1,0,2,0,6.033333333333333,30.03314917127072,1.249171270718232
2026-09-01 13:17:00,2026-09-01 13:27:30,30.903251,75.812763,30.948308,75.829913,5.86,1,13,1,0,10.5,33.48571428571429,1.1628571428571428
2026-09-02 02:21:00,2026-09-02 02:33:20,30.923934,75.903985,30.873429,75.873605,7.47,1,2,2,0,12.333333333333334,36.34054054054054,1.0914864864864866
2026-09-02 03:38:00,2026-09-02 03:49:34,30.88353,75.878562,30.932678,75.825461,8.12,4,3,2,0,11.566666666666666,42.12103746397694,1.0
2026-09-01 19:04:00,2026-09-01 19:13:19,30.926425,75.84662,30.910064,75.873401,3.43,1,19,1,1,9.316666666666666,22.08944543828265,1.4477638640429338
2026-09-01 20:26:00,2026-09-01 20:36:31,30.929063,75.865677,30.946222,75.811542,6.04,1,20,1,0,10.516666666666667,34.45958795562599,1.1385103011093503
2026-09-02 04:23:00,2026-09-02 04:30:39,30.926901,75.817552,30.902385,75.858189,5.41,1,4,2,0,7.65,42.431372549019606,1.0
2026-09-02 02:40:00,2026-09-02 02:47:37,30.922433,75.853472,30.943099,75.87676,4.34,1,2,2,0,7.616666666666666,34.18818380743983,1.1452954048140043
2026-09-01 22:49:00,2026-09-01 23:00:03,30.870524,75.841834,30.884561,75.905153,7.54,1,22,1,0,11.05,40.94117647058823,1.0
2026-09-01 23:37:00,2026-09-01 23:50:52,30.945709,75.856926,30.889052,75.823604,8.27,1,23,1,0,13.866666666666667,35.78365384615384,1.105408653846154
2026-09-01 11:38:00,2026-09-01 11:52:49,30.9349,75.808442,30.92137,75.904326,10.02,1,11,1,0,14.816666666666666,40.57592800899887,1.0
2026-09-02 02:42:00,2026-09-02 02:57:00,30.905643,75.904004,30.856167,75.85778,8.17,1,2,2,0,15.0,32.68,1.183
2026-09-01 13:26:00,2026-09-01 13:37:59,30.906271,75.846955,30.864172,75.89383,6.87,2,13,1,0,11.983333333333333,34.39777468706537,1.1400556328233657
2026-09-02 01:59:00,2026-09-02 02:07:07,30.91827,75.886968,30.876047,75.869787,5.91,1,1,2,0,8.116666666666667,43.687885010266946,1.0
2026-09-01 14:28:00,2026-09-01 14:32:56,30.918402,75.812484,30.905886,75.836063,3.24,1,14,1,0,4.933333333333334,39.4054054054054,1.0148648648648648
2026-09-01 16:23:00,2026-09-01 16:36:04,30.92427,75.847753,30.857835,75.885676,8.78,1,16,1,0,13.066666666666666,40.316326530612244,1.0
2026-09-01 21:10:00,2026-09-01 21:30:28,30.856659,75.844692,30.945445,75.871473,11.25,1,21,1,0,20.466666666666665,32.98045602605863,1.1754885993485342
2026-09-02 05:31:00,2026-09-02 05:43:07,30.926094,75.817437,30.878785,75.834932,6.27,1,5,2,0,12.116666666666667,31.048143053645113,1.223796423658872
2026-09-01 22:54:00,2026-09-01 23:04:54,30.868936,75.904368,30.86233,75.84766,6.61,1,22,1,0,10.9,36.38532110091743,1.0903669724770642
2026-09-01 12:53:00,2026-09-01 12:58:19,30.890761,75.833728,30.871533,75.855604,3.53,3,12,1,0,5.316666666666666,39.83699059561128,1.004075235109718
2026-09-01 08:12:00,2026-09-01 08:42:47,30.911364,75.814998,30.858558,75.902442,10.77,1,8,1,1,30.783333333333335,20.9918787222523,1.4752030319436926
2026-09-01 22:13:00,2026-09-01 22:28:04,30.91585,75.83404,30.852511,75.903802,10.2,1,22,1,0,15.066666666666666,40.61946902654867,1.0
2026-09-01 08:32:00,2026-09-01 09:00:42,30.882291,75.83441,30.910767,75.89391,7.92,3,8,1,1,28.7,16.557491289198605,1.5860627177700348
2026-09-01 22:19:00,2026-09-01 22:31:44,30.924654,75.895599,30.871263,75.866059,7.67,1,22,1,0,12.733333333333333,36.141361256544506,1.0964659685863873
2026-09-02 02:09:00,2026-09-02 02:22:52,30.909293,75.83261,30.896025,75.903058,7.59,1,2,2,0,13.866666666666667,32.84134615384615,1.1789663461538462
2026-09-01 23:57:00,2026-09-02 00:12:49,30.948701,75.817489,30.851832,75.850658,11.53,1,23,1,0,15.816666666666666,43.738672286617486,1.0
2026-09-01 20:43:00,2026-09-01 20:54:24,30.876871,75.85074,30.923345,75.808205,7.53,1,20,1,0,11.4,39.631578947368425,1.0092105263157893
2026-09-01 06:19:00,2026-09-01 06:37:49,30.922405,75.816439,30.870927,75.895047,10.58,1,6,1,0,18.816666666666666,33.736049601417186,1.1565987599645704
2026-09-01 20:33:00,2026-09-01 20:39:18,30.878081,75.832056,30.857253,75.853194,4.22,1,20,1,0,6.3,40.19047619047619,1.0
2026-09-01 19:03:00,2026-09-01 19:13:44,30.946149,75.891149,30.931509,75.889598,3.04,1,19,1,1,10.733333333333333,16.99378881987578,1.5751552795031056
2026-09-02 04:05:00,2026-09-02 04:16:37,30.925288,75.881092,30.903145,75.814146,7.52,1,4,2,0,11.616666666666667,38.840746054519364,1.0289813486370158
2026-09-01 16:54:00,2026-09-01 17:07:17,30.877885,75.844145,30.940535,75.873946,8.73,1,16,1,0,13.283333333333333,39.43287327478043,1.0141781681304893
2026-09-01 07:32:00,2026-09-01 07:39:06,30.921546,75.85006,30.895255,75.872232,5.02,1,7,1,0,7.1,42.4225352112676,1.0
2026-09-01 17:47:00,2026-09-01 17:59:39,30.895392,75.809491,30.881105,75.857563,5.12,1,17,1,1,12.65,24.284584980237153,1.392885375494071
2026-09-01 09:51:00,2026-09-01 09:59:42,30.927444,75.848267,30.916517,75.833324,2.28,1,9,1,1,8.7,15.724137931034482,1.6068965517241378
2026-09-01 12:56:00,2026-09-01 13:00:55,30.917422,75.895469,30.932413,75.875813,2.85,1,12,1,0,4.916666666666667,34.779661016949156,1.130508474576271
2026-09-02 00:56:00,2026-09-02 01:02:29,30.902501,75.860855,30.886689,75.842679,3.74,2,0,2,0,6.483333333333333,34.61182519280206,1.1347043701799486
2026-09-02 03:01:00,2026-09-02 03:16:45,30.946282,75.839974,30.886442,75.857863,8.28,1,3,2,0,15.75,31.542857142857137,1.2114285714285715
2026-09-02 02:06:00,2026-09-02 02:14:50,30.906337,75.857613,30.870386,75.893182,6.31,1,2,2,0,8.833333333333334,42.86037735849056,1.0
2026-09-01 22:39:00,2026-09-01 22:45:26,30.894921,75.868355,30.867037,75.874665,3.59,1,22,1,0,6.433333333333334,33.48186528497409,1.1629533678756476
2026-09-01 09:52:00,2026-09-01 10:30:27,30.867528,75.807499,30.922874,75.88054,10.15,1,9,1,1,38.45,15.838751625487646,1.6040312093628089
2026-09-01 11:20:00,2026-09-01 11:28:45,30.867575,75.896386,30.875154,75.842727,5.52,1,11,1,0,8.75,37.85142857142856,1.0537142857142858
2026-09-02 05:02:00,2026-09-02 05:06:18,30.875535,75.813073,30.890103,75.83072,2.82,1,5,2,0,4.3,39.348837209302324,1.016279069767442
2026-09-01 10:07:00,2026-09-01 10:19:02,30.892578,75.850194,30.905091,75.876943,4.01,1,10,1,1,12.033333333333333,19.994459833795013,1.5001385041551247
2026-09-01 08:48:00,2026-09-01 09:11:25,30.938053,75.870442,30.90425,75.818839,7.17,1,8,1,1,23.416666666666668,18.37153024911032,1.540711743772242
2026-09-01 18:11:00,2026-09-01 18:35:28,30.920207,75.827925,30.890186,75.896867,7.83,1,18,1,1,24.466666666666665,19.201634877384198,1.519959128065395
2026-09-01 22:31:00,2026-09-01 22:43:13,30.930276,75.814205,30.898426,75.863368,6.88,1,22,1,0,12.216666666666667,33.78990450204638,1.1552523874488405
2026-09-01 17:38:00,2026-09-01 17:52:02,30.923344,75.860866,30.934612,75.889439,4.29,1,17,1,1,14.033333333333333,18.34204275534442,1.5414489311163895
2026-09-01 07:49:00,2026-09-01 08:03:47,30.896129,75.825644,30.936497,75.895556,8.83,1,7,1,0,14.783333333333333,35.83765501691094,1.1040586245772266
2026-09-01 19:00:00,2026-09-01 19:29:07,30.941177,75.827647,30.857697,75.895035,11.98,1,19,1,1,29.116666666666667,24.68689181453921,1.3828277046365198
2026-09-02 05:55:00,2026-09-02 06:08:02,30.915832,75.814711,30.888547,75.887681,8.34,1,5,2,0,13.033333333333333,38.39386189258312,1.0401534526854221
2026-09-01 17:08:00,2026-09-01 17:18:24,30.873011,75.842352,30.888253,75.814171,3.85,1,17,1,1,10.4,22.21153846153846,1.4447115384615385
2026-09-01 06:07:00,2026-09-01 06:19:58,30.921877,75.808136,30.872767,75.873468,9.1,1,6,1,0,12.966666666666667,42.10796915167095,1.0
2026-09-02 00:02:00,2026-09-02 00:11:34,30.905842,75.813946,30.927652,75.865671,6.71,1,0,2,0,9.566666666666666,42.08362369337979,1.0
2026-09-01 10:40:00,2026-09-01 10:54:32,30.865032,75.874416,30.913047,75.881525,5.79,1,10,1,1,14.533333333333333,23.90366972477064,1.402408256880734
2026-09-01 19:53:00,2026-09-01 20:06:55,30.941823,75.883172,30.910716,75.872713,4.95,1,19,1,1,13.916666666666666,21.341317365269465,1.4664670658682635
2026-09-01 11:47:00,2026-09-01 11:57:49,30.898392,75.87894,30.878094,75.827525,6.0,1,11,1,0,10.816666666666666,33.281972265023114,1.1679506933744221
2026-09-01 15:11:00,2026-09-01 15:25:17,30.941784,75.858006,30.869792,75.814997,10.08,1,15,1,0,14.283333333333333,42.343057176196034,1.0
2026-09-01 21:16:00,2026-09-01 21:20:25,30.930624,75.834495,30.920236,75.833706,2.58,1,21,1,0,4.416666666666667,35.049056603773586,1.1237735849056603
2026-09-01 21:53:00,2026-09-01 21:55:11,30.870093,75.876764,30.872872,75.86683,1.54,1,21,1,0,2.183333333333333,42.320610687022906,1.0
2026-09-01 16:22:00,2026-09-01 16:40:53,30.927085,75.826072,30.859838,75.877195,9.59,1,16,1,0,18.883333333333333,30.471315092674313,1.2382171226831422
2026-09-01 22:00:00,2026-09-01 22:07:03,30.854368,75.895219,30.87534,75.863034,4.1,2,22,1,0,7.05,34.8936170212766,1.127659574468085
2026-09-02 02:16:00,2026-09-02 02:29:37,30.939812,75.839829,30.941096,75.906916,7.66,1,2,2,0,13.616666666666667,33.752753977968176,1.1561811505507955
2026-09-02 01:21:00,2026-09-02 01:37:26,30.857726,75.816792,30.950889,75.839964,11.75,4,1,2,0,16.433333333333334,42.900608519269774,1.0
2026-09-01 14:39:00,2026-09-01 14:42:18,30.87515,75.811335,30.892119,75.820308,2.3,1,14,1,0,3.3,41.81818181818181,1.0
2026-09-01 20:58:00,2026-09-01 21:08:38,30.882278,75.872734,30.874202,75.808738,7.35,1,20,1,0,10.633333333333333,41.473354231974916,1.0
2026-09-01 20:05:00,2026-09-01 20:11:45,30.934712,75.869253,30.90734,75.869761,4.36,4,20,1,0,6.75,38.75555555555556,1.031111111111111
2026-09-01 20:19:00,2026-09-01 20:20:41,30.926673,75.851529,30.92174,75.846223,1.24,2,20,1,0,1.6833333333333333,44.198019801980195,1.0
2026-09-01 21:35:00,2026-09-01 21:43:47,30.885191,75.860068,30.872164,75.906863,6.16,1,21,1,0,8.783333333333333,42.07969639468691,1.0
2026-09-01 14:57:00,2026-09-01 15:06:47,30.910316,75.812635,30.896476,75.874779,7.2,1,14,1,0,9.783333333333333,44.15672913117547,1.0
2026-09-01 09:44:00,2026-09-01 09:51:48,30.901036,75.876388,30.920714,75.872164,2.78,1,9,1,1,7.8,21.384615384615383,1.4653846153846155
2026-09-01 10:04:00,2026-09-01 10:21:15,30.868936,75.877814,30.896517,75.874076,4.37,1,10,1,1,17.25,15.200000000000001,1.6199999999999999
2026-09-01 18:51:00,2026-09-01 19:03:34,30.91197,75.877264,30.934815,75.887581,4.17,1,18,1,1,12.566666666666666,19.909814323607428,1.5022546419098144
2026-09-01 20:13:00,2026-09-01 20:20:43,30.866369,75.864561,30.878701,75.899431,4.55,1,20,1,0,7.716666666666667,35.377969762419,1.115550755939525
2026-09-02 03:11:00,2026-09-02 03:15:47,30.854174,75.849634,30.859457,75.867985,3.19,1,3,2,0,4.783333333333333,40.01393728222997,1.0
2026-09-02 01:15:00,2026-09-02 01:25:48,30.9373,75.895909,30.870665,75.881043,8.1,1,1,2,0,10.8,44.99999999999999,1.0
2026-09-01 07:29:00,2026-09-01 07:34:10,30.940737,75.869563,30.948338,75.853801,3.02,1,7,1,0,5.166666666666667,35.07096774193548,1.123225806451613
2026-09-01 15:15:00,2026-09-01 15:19:02,30.948534,75.888997,30.936255,75.901097,2.1,1,15,1,0,4.033333333333333,31.239669421487605,1.21900826446281
2026-09-01 09:32:00,2026-09-01 09:41:35,30.873937,75.854211,30.877856,75.817398,3.95,1,9,1,1,9.583333333333334,24.730434782608693,1.3817391304347826
2026-09-01 13:11:00,2026-09-01 13:27:07,30.947776,75.851274,30.878837,75.887129,9.0,1,13,1,0,16.116666666666667,33.50568769389865,1.1623578076525338
2026-09-02 01:24:00,2026-09-02 01:34:57,30.876646,75.842832,30.918399,75.813556,5.88,1,1,2,0,10.95,32.21917808219178,1.1945205479452055
2026-09-01 19:31:00,2026-09-01 19:56:34,30.937466,75.822793,30.859274,75.855754,9.82,1,19,1,1,25.566666666666666,23.045632333767927,1.4238591916558019
2026-09-01 17:42:00,2026-09-01 18:02:58,30.90907,75.857851,30.865408,75.8697,5.53,1,17,1,1,20.966666666666665,15.825119236883946,1.6043720190779014
2026-09-01 23:24:00,2026-09-01 23:32:36,30.881646,75.889538,30.856698,75.849161,5.53,1,23,1,0,8.6,38.58139534883721,1.0354651162790698
2026-09-02 05:44:00,2026-09-02 05:54:05,30.928705,75.89352,30.882388,75.861102,7.29,1,5,2,0,10.083333333333334,43.37851239669421,1.0
2026-09-02 02:07:00,2026-09-02 02:18:40,30.870517,75.856239,30.925164,75.856557,6.89,2,2,2,0,11.666666666666666,35.434285714285714,1.114142857142857
2026-09-01 10:42:00,2026-09-01 10:53:05,30.89168,75.840123,30.896399,75.883545,4.53,1,10,1,1,11.083333333333334,24.52330827067669,1.3869172932330827
2026-09-01 19:15:00,2026-09-01 19:20:01,30.907773,75.865231,30.899962,75.871775,1.57,1,19,1,1,5.016666666666667,18.777408637873755,1.5305647840531562
2026-09-01 10:23:00,2026-09-01 10:31:32,30.865122,75.864388,30.869527,75.835164,3.31,1,10,1,1,8.533333333333333,23.2734375,1.4181640625
2026-09-02 01:08:00,2026-09-02 01:24:02,30.943712,75.904293,30.908126,75.8216,9.5,1,1,2,0,16.033333333333335,35.55093555093555,1.1112266112266114
2026-09-01 11:17:00,2026-09-01 11:31:24,30.906678,75.891812,30.930593,75.824812,7.99,2,11,1,0,14.4,33.291666666666664,1.1677083333333333
2026-09-01 21:03:00,2026-09-01 21:14:06,30.875967,75.833625,30.851065,75.894367,7.64,1,21,1,0,11.1,41.2972972972973,1.0
2026-09-01 06:57:00,2026-09-01 07:06:50,30.896832,75.842422,30.860378,75.855913,5.64,1,6,1,0,9.833333333333334,34.4135593220339,1.1396610169491526
2026-09-01 09:42:00,2026-09-01 10:00:27,30.874815,75.898143,30.897807,75.85393,6.11,1,9,1,1,18.45,19.869918699186993,1.5032520325203251
2026-09-01 10:05:00,2026-09-01 10:33:41,30.910691,75.907256,30.927945,75.847087,7.32,1,10,1,1,28.683333333333334,15.312027890761186,1.6171993027309703
2026-09-01 18:01:00,2026-09-01 18:23:13,30.885041,75.858358,30.912513,75.898361,5.74,1,18,1,1,22.216666666666665,15.501875468867219,1.6124531132783195
2026-09-01 16:46:00,2026-09-01 16:53:49,30.906116,75.851118,30.934918,75.823368,4.38,1,16,1,0,7.816666666666666,33.620469083155655,1.1594882729211087
2026-09-01 15:06:00,2026-09-01 15:09:33,30.92346,75.818459,30.911832,75.835405,2.49,1,15,1,0,3.55,42.08450704225353,1.0
2026-09-01 19:34:00,2026-09-01 19:39:21,30.926077,75.819849,30.928277,75.830993,2.17,1,19,1,1,5.35,24.336448598130843,1.391588785046729
2026-09-01 11:37:00,2026-09-01 11:55:38,30.857617,75.809216,30.933686,75.859774,10.93,1,11,1,0,18.633333333333333,35.19499105545617,1.1201252236135957
2026-09-01 22:17:00,2026-09-01 22:25:21,30.947149,75.874087,30.944321,75.83385,4.84,1,22,1,0,8.35,34.778443113772454,1.1305389221556887
2026-09-02 05:07:00,2026-09-02 05:20:31,30.945716,75.895786,30.924907,75.835046,6.8,1,5,2,0,13.516666666666667,30.184956843403203,1.24537607891492
2026-09-01 07:53:00,2026-09-01 08:01:07,30.921625,75.869569,30.950011,75.838488,4.97,1,7,1,0,8.116666666666667,36.73921971252567,1.0815195071868584
2026-09-02 04:17:00,2026-09-02 04:35:49,30.885339,75.890757,30.944548,75.825873,9.71,1,4,2,0,18.816666666666666,30.96191319751993,1.2259521700620017
2026-09-01 18:02:00,2026-09-01 18:16:53,30.867279,75.866821,30.866047,75.904108,4.33,1,18,1,1,14.883333333333333,17.455767077267637,1.563605823068309
2026-09-02 01:37:00,2026-09-02 01:41:48,30.917191,75.882418,30.926387,75.865089,3.32,1,1,2,0,4.8,41.5,1.0
2026-09-02 03:13:00,2026-09-02 03:24:24,30.851688,75.828545,30.917352,75.84842,8.25,2,3,2,0,11.4,43.421052631578945,1.0
2026-09-01 14:12:00,2026-09-01 14:20:36,30.882388,75.876406,30.878163,75.826361,5.23,1,14,1,0,8.6,36.48837209302326,1.0877906976744185
2026-09-01 13:11:00,2026-09-01 13:21:55,30.862989,75.880793,30.904145,75.836095,7.09,1,13,1,0,10.916666666666666,38.96793893129771,1.0258015267175573
2026-09-01 23:35:00,2026-09-01 23:48:55,30.867441,75.818958,30.90567,75.897541,9.25,3,23,1,0,13.916666666666666,39.880239520958085,1.0029940119760479
2026-09-01 13:50:00,2026-09-01 13:58:41,30.933098,75.863961,30.916703,75.897139,4.37,1,13,1,0,8.683333333333334,30.1957773512476,1.24510556621881
2026-09-02 05:32:00,2026-09-02 05:40:17,30.931098,75.817745,30.908686,75.853698,4.59,1,5,2,0,8.283333333333333,33.247484909456745,1.1688128772635813
2026-09-01 08:28:00,2026-09-01 08:53:45,30.910485,75.881187,30.854244,75.873172,7.18,1,8,1,1,25.75,16.730097087378642,1.581747572815534
2026-09-02 05:16:00,2026-09-02 05:26:27,30.880636,75.901132,30.932874,75.905657,6.35,1,5,2,0,10.45,36.45933014354067,1.0885167464114833
2026-09-01 20:44:00,2026-09-01 20:59:15,30.856035,75.812577,30.920201,75.853093,8.6,1,20,1,0,15.25,33.83606557377049,1.1540983606557378
2026-09-01 14:42:00,2026-09-01 14:51:37,30.886921,75.889655,30.93307,75.855035,6.75,1,14,1,0,9.616666666666667,42.11438474870017,1.0
2026-09-01 11:18:00,2026-09-01 11:28:08,30.871906,75.815769,30.897669,75.855513,6.04,1,11,1,0,10.133333333333333,35.76315789473684,1.105921052631579
2026-09-01 08:50:00,2026-09-01 09:03:38,30.933362,75.845761,30.896912,75.837629,5.53,1,8,1,1,13.633333333333333,24.337408312958438,1.391564792176039
2026-09-01 21:45:00,2026-09-01 21:50:25,30.904157,75.810566,30.89856,75.848075,4.04,1,21,1,0,5.416666666666667,44.75076923076923,1.0
2026-09-02 04:31:00,2026-09-02 04:37:30,30.922475,75.814145,30.892767,75.818936,4.33,1,4,2,0,6.5,39.96923076923077,1.0007692307692309
2026-09-01 20:41:00,2026-09-01 20:47:45,30.886467,75.862366,30.891321,75.890664,4.01,1,20,1,0,6.75,35.64444444444444,1.108888888888889
2026-09-01 07:40:00,2026-09-01 07:49:24,30.861587,75.84279,30.892317,75.874882,5.64,1,7,1,0,9.4,35.99999999999999,1.1
2026-09-02 03:06:00,2026-09-02 03:13:03,30.866681,75.89003,30.855192,75.849218,4.51,1,3,2,0,7.05,38.38297872340426,1.0404255319148936
2026-09-02 04:25:00,2026-09-02 04:36:28,30.901243,75.880449,30.946812,75.829345,8.37,1,4,2,0,11.466666666666667,43.79651162790697,1.0
2026-09-01 16:16:00,2026-09-01 16:20:15,30.913982,75.847621,30.92624,75.860429,2.91,1,16,1,0,4.25,41.082352941176474,1.0
2026-09-01 15:05:00,2026-09-01 15:12:02,30.865644,75.890593,30.90503,75.891767,5.13,1,15,1,0,7.033333333333333,43.76303317535545,1.0
2026-09-01 13:48:00,2026-09-01 13:57:45,30.935421,75.855702,30.90241,75.838147,4.97,1,13,1,0,9.75,30.584615384615383,1.2353846153846155
2026-09-01 14:17:00,2026-09-01 14:36:42,30.851638,75.905135,30.947575,75.846816,13.16,1,14,1,0,19.7,40.08121827411168,1.0
2026-09-01 06:37:00,2026-09-01 06:42:41,30.945676,75.847321,30.92933,75.833893,3.71,1,6,1,0,5.683333333333334,39.16715542521994,1.0208211143695016
2026-09-01 11:20:00,2026-09-01 11:26:40,30.919805,75.819339,30.944853,75.825418,3.85,1,11,1,0,6.666666666666667,34.65,1.13375
2026-09-02 03:33:00,2026-09-02 03:42:19,30.892719,75.823323,30.868094,75.849114,4.86,1,3,2,0,9.316666666666666,31.298747763864046,1.2175313059033988
2026-09-01 11:36:00,2026-09-01 11:53:20,30.861025,75.808959,30.917172,75.867545,8.78,1,11,1,0,17.333333333333332,30.392307692307693,1.2401923076923076
2026-09-01 16:04:00,2026-09-01 16:27:49,30.948469,75.820846,30.874148,75.894141,12.21,1,16,1,0,23.816666666666666,30.759972008397483,1.2310006997900629
2026-09-02 00:53:00,2026-09-02 01:04:19,30.908395,75.84659,30.853865,75.865625,6.53,1,0,2,0,11.316666666666666,34.62150220913107,1.134462444771723
2026-09-01 23:01:00,2026-09-01 23:09:54,30.909835,75.847068,30.94838,75.86172,5.06,2,23,1,0,8.9,34.11235955056179,1.1471910112359551
2026-09-02 01:20:00,2026-09-02 01:29:06,30.888472,75.862287,30.856057,75.849912,5.07,1,1,2,0,9.1,33.42857142857143,1.1642857142857141
2026-09-02 02:53:00,2026-09-02 03:11:56,30.932731,75.90034,30.860536,75.852306,9.87,1,2,2,0,18.933333333333334,31.278169014084508,1.2180457746478872
2026-09-01 15:28:00,2026-09-01 15:36:26,30.926247,75.812429,30.900254,75.851511,5.34,1,15,1,0,8.433333333333334,37.99209486166007,1.0501976284584982
